date,arrivals_in_qtl,modal_price,apmc_commodity,label
2015-11-01,506,1050,ahmednagar_cabbage,50
2015-12-01,714,995,ahmednagar_cabbage,50
2016-01-01,575,945,ahmednagar_cabbage,50
2016-02-01,347,933,ahmednagar_cabbage,50
2016-04-01,195,675,ahmednagar_cabbage,50
2016-05-01,500,911,ahmednagar_cabbage,50
2016-08-01,720,1033,ahmednagar_cabbage,50
2016-10-01,817,391,ahmednagar_cabbage,50
2016-11-01,329,625,ahmednagar_cabbage,50
2015-06-01,141,2188,ahmednagar_capsicum,51
2015-07-01,28,2250,ahmednagar_capsicum,51
2015-10-01,125,1890,ahmednagar_capsicum,51
2015-11-01,14,1500,ahmednagar_capsicum,51
2015-12-01,99,2150,ahmednagar_capsicum,51
2016-01-01,25,2417,ahmednagar_capsicum,51
2016-02-01,39,2167,ahmednagar_capsicum,51
2016-04-01,68,2500,ahmednagar_capsicum,51
2016-05-01,95,3125,ahmednagar_capsicum,51
2016-07-01,150,3855,ahmednagar_capsicum,51
2016-08-01,150,2733,ahmednagar_capsicum,51
2016-09-01,253,980,ahmednagar_capsicum,51
2016-10-01,209,1390,ahmednagar_capsicum,51
2016-11-01,50,1200,ahmednagar_capsicum,51
2015-06-01,8,750,ahmednagar_carrot,52
2015-07-01,42,2300,ahmednagar_carrot,52
2015-11-01,11,1750,ahmednagar_carrot,52
2016-01-01,196,1025,ahmednagar_carrot,52
2016-02-01,160,817,ahmednagar_carrot,52
2016-04-01,57,1250,ahmednagar_carrot,52
2016-05-01,10,1513,ahmednagar_carrot,52
2016-06-01,28,2131,ahmednagar_carrot,52
2016-07-01,2,2500,ahmednagar_carrot,52
2016-09-01,6,2300,ahmednagar_carrot,52
2016-10-01,94,1625,ahmednagar_carrot,52
2016-11-01,4,1600,ahmednagar_carrot,52
2015-04-01,3,3313,ahmednagar_castor seed,53
2015-06-01,7,3683,ahmednagar_castor seed,53
2015-07-01,10,3683,ahmednagar_castor seed,53
2015-10-01,3,3750,ahmednagar_castor seed,53
2015-11-01,4,3736,ahmednagar_castor seed,53
2016-10-01,2,3100,ahmednagar_castor seed,53
2016-09-01,1,6500,ahmednagar_chavli (shenga ),54
2016-06-01,1,2000,ahmednagar_chikoo,55
2015-01-01,114,7100,ahmednagar_chillies(red),56
2015-02-01,145,5900,ahmednagar_chillies(red),56
2015-04-01,792,7118,ahmednagar_chillies(red),56
2015-12-01,428,9504,ahmednagar_chillies(red),56
2016-01-01,769,8755,ahmednagar_chillies(red),56
2016-02-01,3058,10528,ahmednagar_chillies(red),56
2016-03-01,1881,11579,ahmednagar_chillies(red),56
2016-04-01,1900,10185,ahmednagar_chillies(red),56
2016-05-01,2147,10811,ahmednagar_chillies(red),56
2015-06-01,73,2350,ahmednagar_cluster bean,57
2015-07-01,126,3083,ahmednagar_cluster bean,57
2015-08-01,41,3600,ahmednagar_cluster bean,57
2015-09-01,32,3000,ahmednagar_cluster bean,57
2015-10-01,130,4795,ahmednagar_cluster bean,57
2015-11-01,103,4200,ahmednagar_cluster bean,57
2015-12-01,65,4977,ahmednagar_cluster bean,57
2016-01-01,51,5917,ahmednagar_cluster bean,57
2016-02-01,25,6167,ahmednagar_cluster bean,57
2016-04-01,46,5750,ahmednagar_cluster bean,57
2016-05-01,164,4023,ahmednagar_cluster bean,57
2016-07-01,243,4448,ahmednagar_cluster bean,57
2016-08-01,241,3619,ahmednagar_cluster bean,57
2016-09-01,315,2500,ahmednagar_cluster bean,57
2016-10-01,85,3464,ahmednagar_cluster bean,57
2016-11-01,74,3042,ahmednagar_cluster bean,57
2015-08-01,4230,7,ahmednagar_coriander  ,58
2016-01-01,4410,10,ahmednagar_coriander  ,58
2016-05-01,1250,13,ahmednagar_coriander  ,58
2015-01-01,1,12500,ahmednagar_coriander (dry),59
2015-04-01,151,9500,ahmednagar_coriander (dry),59
2016-02-01,377,7478,ahmednagar_coriander (dry),59
2016-03-01,141,8950,ahmednagar_coriander (dry),59
2016-04-01,269,8250,ahmednagar_coriander (dry),59
2016-05-01,177,8400,ahmednagar_coriander (dry),59
2016-09-01,1,6000,ahmednagar_coriander (dry),59
2016-10-01,2,5000,ahmednagar_coriander (dry),59
2015-07-01,3,5250,ahmednagar_cowpea,60
2015-08-01,3,4967,ahmednagar_cowpea,60
2015-09-01,2,5335,ahmednagar_cowpea,60
2015-11-01,2,5000,ahmednagar_cowpea,60
2015-12-01,3,4250,ahmednagar_cowpea,60
2016-01-01,15,4200,ahmednagar_cowpea,60
2016-02-01,1,4500,ahmednagar_cowpea,60
2015-06-01,266,1050,ahmednagar_cucumber,61
2015-07-01,386,1167,ahmednagar_cucumber,61
2015-08-01,311,1158,ahmednagar_cucumber,61
2015-09-01,335,1060,ahmednagar_cucumber,61
2015-10-01,705,1109,ahmednagar_cucumber,61
2015-11-01,475,1010,ahmednagar_cucumber,61
2015-12-01,562,905,ahmednagar_cucumber,61
2016-01-01,282,1611,ahmednagar_cucumber,61
2016-04-01,202,1500,ahmednagar_cucumber,61
2016-05-01,574,1482,ahmednagar_cucumber,61
2016-06-01,799,1506,ahmednagar_cucumber,61
2016-07-01,996,706,ahmednagar_cucumber,61
2016-09-01,953,629,ahmednagar_cucumber,61
2016-10-01,391,768,ahmednagar_cucumber,61
2016-11-01,145,1025,ahmednagar_cucumber,61
2015-12-01,60,2375,ahmednagar_custard apple,62
2015-06-01,469,2164,ahmednagar_flower,63
2015-07-01,538,2356,ahmednagar_flower,63
2015-08-01,523,1667,ahmednagar_flower,63
2015-09-01,382,1670,ahmednagar_flower,63
2015-10-01,687,2441,ahmednagar_flower,63
2015-11-01,636,1775,ahmednagar_flower,63
2015-12-01,898,1659,ahmednagar_flower,63
2016-01-01,630,1900,ahmednagar_flower,63
2016-02-01,409,1833,ahmednagar_flower,63
2016-04-01,180,2138,ahmednagar_flower,63
2016-05-01,706,2293,ahmednagar_flower,63
2016-07-01,1075,2531,ahmednagar_flower,63
2016-08-01,1149,1483,ahmednagar_flower,63
2016-10-01,659,1827,ahmednagar_flower,63
2016-11-01,464,1108,ahmednagar_flower,63
2015-06-01,61,4542,ahmednagar_garlic,64
2015-07-01,104,5825,ahmednagar_garlic,64
2015-08-01,58,5900,ahmednagar_garlic,64
2015-09-01,51,5038,ahmednagar_garlic,64
2015-10-01,104,7094,ahmednagar_garlic,64
2015-11-01,53,7156,ahmednagar_garlic,64
2015-12-01,65,10636,ahmednagar_garlic,64
2016-01-01,29,10333,ahmednagar_garlic,64
2016-02-01,42,5800,ahmednagar_garlic,64
2016-04-01,14,5250,ahmednagar_garlic,64
2016-05-01,39,6521,ahmednagar_garlic,64
2016-06-01,87,9000,ahmednagar_garlic,64
2016-07-01,82,8663,ahmednagar_garlic,64
2016-08-01,84,9979,ahmednagar_garlic,64
2016-09-01,84,10641,ahmednagar_garlic,64
2016-10-01,75,11194,ahmednagar_garlic,64
2016-11-01,15,6383,ahmednagar_garlic,64
2015-06-01,5,3000,ahmednagar_ghevda,65
2015-07-01,8,2767,ahmednagar_ghevda,65
2015-08-01,28,1600,ahmednagar_ghevda,65
2015-09-01,11,3667,ahmednagar_ghevda,65
2015-10-01,12,3708,ahmednagar_ghevda,65
2015-11-01,18,4688,ahmednagar_ghevda,65
2015-12-01,59,2694,ahmednagar_ghevda,65
2016-01-01,32,3528,ahmednagar_ghevda,65
2016-02-01,21,3500,ahmednagar_ghevda,65
2016-04-01,3,5250,ahmednagar_ghevda,65
2016-06-01,110,6788,ahmednagar_ghevda,65
2016-07-01,25,4208,ahmednagar_ghevda,65
2016-09-01,108,1917,ahmednagar_ghevda,65
2016-10-01,23,3281,ahmednagar_ghevda,65
2016-11-01,17,1738,ahmednagar_ghevda,65
2015-06-01,13,2210,ahmednagar_ghosali(bhaji),66
2015-07-01,33,1813,ahmednagar_ghosali(bhaji),66
2015-08-01,12,2750,ahmednagar_ghosali(bhaji),66
2015-09-01,24,2025,ahmednagar_ghosali(bhaji),66
2015-10-01,28,2563,ahmednagar_ghosali(bhaji),66
2015-11-01,62,2000,ahmednagar_ghosali(bhaji),66
2015-12-01,35,1643,ahmednagar_ghosali(bhaji),66
2016-01-01,33,2250,ahmednagar_ghosali(bhaji),66
2016-02-01,11,2250,ahmednagar_ghosali(bhaji),66
2016-04-01,5,2833,ahmednagar_ghosali(bhaji),66
2016-05-01,6,3333,ahmednagar_ghosali(bhaji),66
2016-07-01,162,2317,ahmednagar_ghosali(bhaji),66
2016-10-01,59,1775,ahmednagar_ghosali(bhaji),66
2016-11-01,42,1500,ahmednagar_ghosali(bhaji),66
2015-07-01,65,3283,ahmednagar_ginger (fresh),67
2015-08-01,25,2650,ahmednagar_ginger (fresh),67
2015-09-01,35,2500,ahmednagar_ginger (fresh),67
2015-10-01,96,2400,ahmednagar_ginger (fresh),67
2015-11-01,52,2650,ahmednagar_ginger (fresh),67
2015-12-01,78,2429,ahmednagar_ginger (fresh),67
2016-02-01,50,2250,ahmednagar_ginger (fresh),67
2016-04-01,46,2500,ahmednagar_ginger (fresh),67
2016-05-01,21,1583,ahmednagar_ginger (fresh),67
2016-06-01,35,2336,ahmednagar_ginger (fresh),67
2016-07-01,17,2250,ahmednagar_ginger (fresh),67
2016-08-01,61,1692,ahmednagar_ginger (fresh),67
2016-09-01,19,1670,ahmednagar_ginger (fresh),67
2016-10-01,75,1720,ahmednagar_ginger (fresh),67
2016-11-01,4,1500,ahmednagar_ginger (fresh),67
2014-11-01,323,2519,ahmednagar_gram,68
2015-01-01,504,3148,ahmednagar_gram,68
2015-02-01,56,3362,ahmednagar_gram,68
2015-03-01,136,5181,ahmednagar_gram,68
2015-06-01,754,4264,ahmednagar_gram,68
2015-07-01,681,4345,ahmednagar_gram,68
2015-08-01,385,4408,ahmednagar_gram,68
2015-09-01,181,4333,ahmednagar_gram,68
2015-10-01,716,4661,ahmednagar_gram,68
2015-11-01,239,4645,ahmednagar_gram,68
2015-12-01,317,4694,ahmednagar_gram,68
2016-02-01,1309,4336,ahmednagar_gram,68
2016-03-01,685,4646,ahmednagar_gram,68
2016-04-01,630,5216,ahmednagar_gram,68
2016-05-01,815,6156,ahmednagar_gram,68
2016-06-01,684,6642,ahmednagar_gram,68
2016-08-01,313,6188,ahmednagar_gram,68
2016-09-01,141,7581,ahmednagar_gram,68
2016-11-01,173,7522,ahmednagar_gram,68
2015-06-01,420,3417,ahmednagar_green chilli,69
2015-07-01,476,3083,ahmednagar_green chilli,69
2015-08-01,435,2833,ahmednagar_green chilli,69
2015-09-01,325,2913,ahmednagar_green chilli,69
2015-10-01,712,2650,ahmednagar_green chilli,69
2015-11-01,416,1983,ahmednagar_green chilli,69
2015-12-01,797,2278,ahmednagar_green chilli,69
2016-01-01,700,3111,ahmednagar_green chilli,69
2016-02-01,234,4000,ahmednagar_green chilli,69
2016-04-01,138,5333,ahmednagar_green chilli,69
2016-06-01,923,4783,ahmednagar_green chilli,69
2016-07-01,752,6010,ahmednagar_green chilli,69
2016-08-01,1102,3160,ahmednagar_green chilli,69
2016-10-01,724,1020,ahmednagar_green chilli,69
2016-11-01,456,917,ahmednagar_green chilli,69
2014-11-01,241,7333,ahmednagar_green gram,70
2015-01-01,16,7663,ahmednagar_green gram,70
2015-06-01,117,7410,ahmednagar_green gram,70
2015-07-01,13,7025,ahmednagar_green gram,70
2015-08-01,1843,7290,ahmednagar_green gram,70
2015-09-01,984,7917,ahmednagar_green gram,70
2015-10-01,305,8466,ahmednagar_green gram,70
2015-11-01,114,7809,ahmednagar_green gram,70
2015-12-01,42,7453,ahmednagar_green gram,70
2016-01-01,12,7440,ahmednagar_green gram,70
2016-02-01,2,6650,ahmednagar_green gram,70
2016-03-01,3,7500,ahmednagar_green gram,70
2016-05-01,35,7376,ahmednagar_green gram,70
2016-06-01,27,7029,ahmednagar_green gram,70
2016-10-01,2954,5116,ahmednagar_green gram,70
2015-11-01,61,4500,ahmednagar_green peas (dry),71
2015-12-01,355,2825,ahmednagar_green peas (dry),71
2016-01-01,93,2750,ahmednagar_green peas (dry),71
2016-07-01,141,5600,ahmednagar_green peas (dry),71
2016-08-01,307,3558,ahmednagar_green peas (dry),71
2016-09-01,91,2938,ahmednagar_green peas (dry),71
2015-08-01,204,3350,ahmednagar_ground nut pods (dry),72
2015-09-01,11,3400,ahmednagar_ground nut pods (dry),72
2015-10-01,34,4050,ahmednagar_ground nut pods (dry),72
2016-05-01,249,3469,ahmednagar_ground nut pods (dry),72
2016-06-01,631,3691,ahmednagar_ground nut pods (dry),72
2016-07-01,270,3732,ahmednagar_ground nut pods (dry),72
2016-08-01,740,4186,ahmednagar_ground nut pods (dry),72
2016-09-01,270,4177,ahmednagar_ground nut pods (dry),72
2016-10-01,59,3475,ahmednagar_ground nut pods (dry),72
2014-11-01,16,3261,ahmednagar_horse gram,73
2015-01-01,5,7501,ahmednagar_horse gram,73
2015-04-01,3,7150,ahmednagar_horse gram,73
2015-06-01,1,6000,ahmednagar_horse gram,73
2015-11-01,4,4817,ahmednagar_horse gram,73
2015-12-01,11,8538,ahmednagar_horse gram,73
2016-01-01,6,9750,ahmednagar_horse gram,73
2016-02-01,21,8500,ahmednagar_horse gram,73
2016-05-01,8,3000,ahmednagar_horse gram,73
2016-06-01,14,3300,ahmednagar_horse gram,73
2016-11-01,15,4050,ahmednagar_horse gram,73
2015-10-01,1339,2650,ahmednagar_jaggery,74
2015-11-01,1919,2435,ahmednagar_jaggery,74
2016-01-01,3084,2588,ahmednagar_jaggery,74
2016-02-01,5165,2582,ahmednagar_jaggery,74
2016-03-01,4100,3200,ahmednagar_jaggery,74
2016-04-01,2611,3263,ahmednagar_jaggery,74
2016-05-01,5372,3406,ahmednagar_jaggery,74
2015-06-01,190,2270,ahmednagar_ladies finger,75
2015-07-01,327,2013,ahmednagar_ladies finger,75
2015-08-01,209,1840,ahmednagar_ladies finger,75
2015-09-01,143,1813,ahmednagar_ladies finger,75
2015-10-01,401,2485,ahmednagar_ladies finger,75
2015-11-01,310,2106,ahmednagar_ladies finger,75
2015-12-01,435,2400,ahmednagar_ladies finger,75
2016-01-01,290,2583,ahmednagar_ladies finger,75
2016-02-01,178,2183,ahmednagar_ladies finger,75
2016-04-01,58,3000,ahmednagar_ladies finger,75
2016-05-01,439,2392,ahmednagar_ladies finger,75
2016-06-01,665,3120,ahmednagar_ladies finger,75
2016-07-01,721,2356,ahmednagar_ladies finger,75
2016-08-01,787,1257,ahmednagar_ladies finger,75
2016-10-01,324,1885,ahmednagar_ladies finger,75
2016-11-01,114,2030,ahmednagar_ladies finger,75
2015-06-01,207,1708,ahmednagar_lemon,76
2015-07-01,298,1863,ahmednagar_lemon,76
2015-08-01,75,1230,ahmednagar_lemon,76
2015-09-01,16,2125,ahmednagar_lemon,76
2015-10-01,195,2306,ahmednagar_lemon,76
2015-11-01,133,2125,ahmednagar_lemon,76
2015-12-01,168,1844,ahmednagar_lemon,76
2016-01-01,135,2321,ahmednagar_lemon,76
2016-02-01,34,1967,ahmednagar_lemon,76
2016-05-01,112,3909,ahmednagar_lemon,76
2016-06-01,283,2952,ahmednagar_lemon,76
2016-07-01,206,2261,ahmednagar_lemon,76
2016-08-01,188,2231,ahmednagar_lemon,76
2016-09-01,142,3847,ahmednagar_lemon,76
2016-10-01,188,2350,ahmednagar_lemon,76
2016-11-01,68,1500,ahmednagar_lemon,76
2014-11-01,277,1469,ahmednagar_maize,77
2015-01-01,38,1258,ahmednagar_maize,77
2015-03-01,20,1112,ahmednagar_maize,77
2015-04-01,75,1373,ahmednagar_maize,77
2015-06-01,244,1370,ahmednagar_maize,77
2015-07-01,113,1406,ahmednagar_maize,77
2015-08-01,43,1520,ahmednagar_maize,77
2015-09-01,21,1860,ahmednagar_maize,77
2015-10-01,128,1436,ahmednagar_maize,77
2015-12-01,639,1490,ahmednagar_maize,77
2016-01-01,616,1539,ahmednagar_maize,77
2016-02-01,567,1461,ahmednagar_maize,77
2016-03-01,155,1520,ahmednagar_maize,77
2016-04-01,155,1375,ahmednagar_maize,77
2016-05-01,197,1624,ahmednagar_maize,77
2016-06-01,102,1779,ahmednagar_maize,77
2016-09-01,19,1656,ahmednagar_maize,77
2016-10-01,101,1655,ahmednagar_maize,77
2016-11-01,440,1244,ahmednagar_maize,77
2016-08-01,307,977,ahmednagar_maize (corn.),78
2015-11-01,73,1038,ahmednagar_maize(corn.),79
2015-12-01,61,675,ahmednagar_maize(corn.),79
2016-01-01,63,700,ahmednagar_maize(corn.),79
2016-05-01,5,1250,ahmednagar_maize(corn.),79
2016-06-01,131,1263,ahmednagar_maize(corn.),79
2016-07-01,205,1400,ahmednagar_maize(corn.),79
2016-10-01,198,700,ahmednagar_maize(corn.),79
2016-06-01,179,3875,ahmednagar_mango,80
2016-04-01,23,1500,ahmednagar_mango(raw),81
2016-05-01,53,1500,ahmednagar_mango(raw),81
2016-06-01,148,2398,ahmednagar_mango(raw),81
2016-04-01,12,10,ahmednagar_math (bhaji),82
2015-04-01,1,7500,ahmednagar_matki,83
2015-07-01,5,9000,ahmednagar_matki,83
2015-11-01,4,7750,ahmednagar_matki,83
2015-12-01,10,7505,ahmednagar_matki,83
2016-01-01,16,7298,ahmednagar_matki,83
2016-02-01,3,9000,ahmednagar_matki,83
2016-05-01,13,8533,ahmednagar_matki,83
2016-09-01,1,7500,ahmednagar_matki,83
2016-11-01,4,7700,ahmednagar_matki,83
2015-12-01,109,2000,ahmednagar_mosambi,84
2016-06-01,42,4800,ahmednagar_mosambi,84
2015-01-01,1,4300,ahmednagar_mustard,85
2015-02-01,1,3501,ahmednagar_mustard,85
2015-04-01,22,3617,ahmednagar_mustard,85
2015-06-01,1,3900,ahmednagar_mustard,85
2015-11-01,2,3800,ahmednagar_mustard,85
2016-04-01,2,3800,ahmednagar_mustard,85
2014-10-01,10903,1225,ahmednagar_onion,86
2014-11-01,205959,1180,ahmednagar_onion,86
2015-04-01,186700,797,ahmednagar_onion,86
2015-06-01,163046,1414,ahmednagar_onion,86
2015-07-01,81241,1604,ahmednagar_onion,86
2015-10-01,146708,3145,ahmednagar_onion,86
2015-11-01,266985,2200,ahmednagar_onion,86
2016-01-01,208751,1313,ahmednagar_onion,86
2016-02-01,67863,867,ahmednagar_onion,86
2016-03-01,26389,700,ahmednagar_onion,86
2016-04-01,42342,538,ahmednagar_onion,86
2016-05-01,130428,595,ahmednagar_onion,86
2016-06-01,158164,750,ahmednagar_onion,86
2016-07-01,131077,736,ahmednagar_onion,86
2016-08-01,243484,804,ahmednagar_onion,86
2016-09-01,195319,738,ahmednagar_onion,86
2016-10-01,149993,735,ahmednagar_onion,86
2016-11-01,166201,1060,ahmednagar_onion,86
2015-12-01,343,1475,ahmednagar_orange,87
2016-06-01,66,1500,ahmednagar_orange,87
2014-11-01,100,4290,ahmednagar_pigeon pea (tur),88
2015-01-01,183,5262,ahmednagar_pigeon pea (tur),88
2015-02-01,65,5050,ahmednagar_pigeon pea (tur),88
2015-03-01,90,5000,ahmednagar_pigeon pea (tur),88
2015-04-01,144,5233,ahmednagar_pigeon pea (tur),88
2015-06-01,78,5880,ahmednagar_pigeon pea (tur),88
2015-07-01,113,6250,ahmednagar_pigeon pea (tur),88
2015-08-01,12,5750,ahmednagar_pigeon pea (tur),88
2015-09-01,2,6700,ahmednagar_pigeon pea (tur),88
2015-11-01,70,8425,ahmednagar_pigeon pea (tur),88
2016-02-01,170,6990,ahmednagar_pigeon pea (tur),88
2016-03-01,65,6597,ahmednagar_pigeon pea (tur),88
2016-04-01,33,7329,ahmednagar_pigeon pea (tur),88
2016-05-01,137,7700,ahmednagar_pigeon pea (tur),88
2016-06-01,92,7936,ahmednagar_pigeon pea (tur),88
2016-08-01,13,6051,ahmednagar_pigeon pea (tur),88
2016-09-01,77,5650,ahmednagar_pigeon pea (tur),88
2016-10-01,172,5753,ahmednagar_pigeon pea (tur),88
2016-11-01,22,5177,ahmednagar_pigeon pea (tur),88
2015-12-01,382,3875,ahmednagar_pomegranate,89
2016-06-01,6,6750,ahmednagar_pomegranate,89
2015-06-01,601,558,ahmednagar_potato,90
2015-07-01,475,650,ahmednagar_potato,90
2015-08-01,253,692,ahmednagar_potato,90
2015-09-01,244,770,ahmednagar_potato,90
2015-11-01,1429,855,ahmednagar_potato,90
2015-12-01,1962,841,ahmednagar_potato,90
2016-01-01,2018,810,ahmednagar_potato,90
2016-02-01,807,933,ahmednagar_potato,90
2016-04-01,510,1133,ahmednagar_potato,90
2016-05-01,1635,1139,ahmednagar_potato,90
2016-06-01,2209,1332,ahmednagar_potato,90
2016-07-01,2283,1465,ahmednagar_potato,90
2016-09-01,2319,1242,ahmednagar_potato,90
2016-10-01,1025,1095,ahmednagar_potato,90
2016-11-01,1136,900,ahmednagar_potato,90
2014-09-01,42,2100,ahmednagar_sorgum(jawar),91
2014-11-01,2024,2248,ahmednagar_sorgum(jawar),91
2015-01-01,1892,2212,ahmednagar_sorgum(jawar),91
2015-02-01,602,1787,ahmednagar_sorgum(jawar),91
2015-03-01,1949,1830,ahmednagar_sorgum(jawar),91
2015-04-01,3825,1900,ahmednagar_sorgum(jawar),91
2015-06-01,2712,1805,ahmednagar_sorgum(jawar),91
2015-07-01,1442,2014,ahmednagar_sorgum(jawar),91
2015-08-01,806,1915,ahmednagar_sorgum(jawar),91
2015-09-01,665,1898,ahmednagar_sorgum(jawar),91
2015-10-01,2685,1824,ahmednagar_sorgum(jawar),91
2015-11-01,3305,2062,ahmednagar_sorgum(jawar),91
2015-12-01,3028,1960,ahmednagar_sorgum(jawar),91
2016-01-01,3705,1946,ahmednagar_sorgum(jawar),91
2016-03-01,2281,2134,ahmednagar_sorgum(jawar),91
2016-04-01,2093,2119,ahmednagar_sorgum(jawar),91
2016-06-01,1501,2042,ahmednagar_sorgum(jawar),91
2016-08-01,869,1822,ahmednagar_sorgum(jawar),91
2016-09-01,425,1834,ahmednagar_sorgum(jawar),91
2016-10-01,1747,1938,ahmednagar_sorgum(jawar),91
2014-11-01,1013,3036,ahmednagar_soybean,92
2015-01-01,84,3207,ahmednagar_soybean,92
2015-04-01,12,3150,ahmednagar_soybean,92
2015-09-01,29,3338,ahmednagar_soybean,92
2015-10-01,2534,3566,ahmednagar_soybean,92
2015-11-01,598,3568,ahmednagar_soybean,92
2015-12-01,17,3125,ahmednagar_soybean,92
2016-01-01,16,3454,ahmednagar_soybean,92
2016-02-01,8,3490,ahmednagar_soybean,92
2016-04-01,20,3603,ahmednagar_soybean,92
2016-05-01,5,3750,ahmednagar_soybean,92
2015-06-01,570,6,ahmednagar_spinach,93
2015-07-01,1283,3,ahmednagar_spinach,93
2015-08-01,1490,4,ahmednagar_spinach,93
2015-11-01,1478,6,ahmednagar_spinach,93
2015-12-01,1257,2,ahmednagar_spinach,93
2016-02-01,2645,3,ahmednagar_spinach,93
2016-06-01,100,5368,ahmednagar_squash gourd,94
2016-07-01,254,2990,ahmednagar_squash gourd,94
2016-08-01,331,1160,ahmednagar_squash gourd,94
2016-09-01,225,1253,ahmednagar_squash gourd,94
2016-10-01,68,2686,ahmednagar_squash gourd,94
2016-11-01,42,1590,ahmednagar_squash gourd,94
2015-01-01,256,7106,ahmednagar_tamarind,95
2015-02-01,117,6632,ahmednagar_tamarind,95
2015-03-01,208,6586,ahmednagar_tamarind,95
2015-06-01,219,4050,ahmednagar_tamarind,95
2015-07-01,1,3000,ahmednagar_tamarind,95
2016-01-01,86,7934,ahmednagar_tamarind,95
2016-02-01,2033,9378,ahmednagar_tamarind,95
2016-03-01,3991,10425,ahmednagar_tamarind,95
2016-04-01,9150,8481,ahmednagar_tamarind,95
2016-05-01,775,7185,ahmednagar_tamarind,95
2016-06-01,25,5100,ahmednagar_tamarind,95
2015-04-01,8,1480,ahmednagar_tamarind seed,96
2015-06-01,19,1664,ahmednagar_tamarind seed,96
2015-07-01,2,1600,ahmednagar_tamarind seed,96
2016-02-01,9,1600,ahmednagar_tamarind seed,96
2016-05-01,39,1857,ahmednagar_tamarind seed,96
2016-08-01,1,1100,ahmednagar_tamarind seed,96
2015-06-01,713,929,ahmednagar_tomato,97
2015-07-01,775,1539,ahmednagar_tomato,97
2015-08-01,891,992,ahmednagar_tomato,97
2015-09-01,664,750,ahmednagar_tomato,97
2015-10-01,1114,1055,ahmednagar_tomato,97
2015-11-01,724,2045,ahmednagar_tomato,97
2015-12-01,1167,1395,ahmednagar_tomato,97
2016-01-01,906,1220,ahmednagar_tomato,97
2016-02-01,479,692,ahmednagar_tomato,97
2016-04-01,334,700,ahmednagar_tomato,97
2016-05-01,1043,1618,ahmednagar_tomato,97
2016-07-01,1186,2346,ahmednagar_tomato,97
2016-08-01,1584,838,ahmednagar_tomato,97
2016-10-01,907,632,ahmednagar_tomato,97
2016-11-01,829,533,ahmednagar_tomato,97
2016-06-01,47,1533,ahmednagar_water melon,98
2014-11-01,911,1677,ahmednagar_wheat(husked),99
2015-01-01,174,1812,ahmednagar_wheat(husked),99
2015-02-01,42,1680,ahmednagar_wheat(husked),99
2015-03-01,163,1775,ahmednagar_wheat(husked),99
